ticket_id,order_id,customer_id,driver_id,restaurant_id,issue_type,issue_sub_type,channel,opened_datetime,resolved_datetime,status,csat_score,compensation_amount,resolved_by_agent_id
TKT103652,ORD410656,CUST0339,DRV004,REST073,rider,rude,in_app,2024-02-09 15:01:00,2024-02-09 17:13:00,resolved,3,50,AGT012
TKT103653,ORD439538,CUST0189,DRV158,REST005,delivery,late,in_app,2024-05-31 09:07:00,2024-05-31 10:37:00,resolved,4,50,AGT032
TKT103654,ORD419649,CUST0203,DRV185,REST010,delivery,late,in_app,2024-03-14 10:38:00,2024-03-14 11:54:00,resolved,3,50,AGT082
TKT103655,ORD442301,CUST0413,DRV125,REST064,payment,overcharged,in_app,2024-06-09 20:29:00,2024-06-09 22:01:00,resolved,3,0,AGT079
TKT103656,ORD485976,CUST0074,DRV035,REST075,payment,overcharged,in_app,2024-11-27 02:09:00,2024-11-27 05:02:00,resolved,5,0,AGT043
TKT103657,ORD419587,CUST0037,DRV119,REST009,food,wrong_item,call,2024-03-14 06:26:00,2024-03-14 09:25:00,resolved,1,50,AGT044
TKT103658,ORD439781,CUST0237,DRV194,REST013,delivery,late,call,2024-06-01 21:15:00,2024-06-01 22:30:00,resolved,1,50,AGT006
TKT103659,ORD401025,CUST0220,DRV041,REST002,rider,no_mask,in_app,2024-01-04 09:14:00,2024-01-04 09:32:00,resolved,3,50,AGT067
TKT103660,ORD493907,CUST0118,DRV165,REST046,food,cold,email,2024-12-28 13:58:00,2024-12-28 14:45:00,resolved,4,0,AGT048
TKT103661,ORD449484,CUST0223,DRV177,REST008,payment,refund,call,2024-07-07 06:16:00,2024-07-07 09:12:00,resolved,3,0,AGT084
TKT103662,ORD419764,CUST0037,DRV147,REST047,rider,rude,in_app,2024-03-14 05:22:00,2024-03-14 06:05:00,resolved,2,50,AGT046
TKT103663,ORD465174,CUST0248,DRV051,REST069,payment,refund,in_app,2024-09-06 08:03:00,2024-09-06 08:13:00,resolved,4,100,AGT088
TKT103664,ORD426635,CUST0183,DRV160,REST033,payment,refund,in_app,2024-04-10 12:53:00,2024-04-10 13:43:00,resolved,4,50,AGT064
TKT103665,ORD485627,CUST0164,DRV078,REST001,food,cold,call,2024-11-26 21:48:00,2024-11-27 00:20:00,resolved,3,100,AGT090
TKT103666,ORD484207,CUST0214,DRV157,REST016,delivery,not_delivered,email,2024-11-19 03:41:00,2024-11-19 05:39:00,resolved,5,0,AGT033
TKT103667,ORD467197,CUST0171,DRV053,REST082,food,cold,in_app,2024-09-13 13:26:00,2024-09-13 16:08:00,resolved,4,100,AGT005
TKT103668,ORD445586,CUST0474,DRV062,REST066,payment,overcharged,call,2024-06-22 02:22:00,2024-06-22 04:32:00,resolved,5,50,AGT055
TKT103669,ORD408776,CUST0403,DRV126,REST072,delivery,late,email,2024-02-03 14:05:00,2024-02-03 15:22:00,resolved,3,100,AGT095
TKT103670,ORD413826,CUST0453,DRV035,REST060,payment,refund,call,2024-02-21 05:00:00,2024-02-21 06:24:00,resolved,2,100,AGT083
TKT103671,ORD410843,CUST0209,DRV129,REST048,delivery,late,call,2024-02-10 19:12:00,2024-02-10 19:47:00,resolved,5,100,AGT078
TKT103672,ORD408289,CUST0358,DRV177,REST097,payment,refund,email,2024-02-01 08:59:00,2024-02-01 09:34:00,resolved,2,100,AGT086
TKT103673,ORD476956,CUST0230,DRV119,REST063,delivery,not_delivered,email,2024-10-23 18:30:00,2024-10-23 19:58:00,resolved,3,100,AGT094
TKT103674,ORD479800,CUST0045,DRV025,REST050,rider,no_mask,call,2024-11-03 07:49:00,2024-11-03 09:43:00,resolved,3,0,AGT015
TKT103675,ORD491501,CUST0360,DRV087,REST049,food,wrong_item,call,2024-12-18 13:41:00,2024-12-18 16:25:00,resolved,3,100,AGT067
TKT103676,ORD488824,CUST0200,DRV108,REST030,food,wrong_item,in_app,2024-12-07 13:27:00,2024-12-07 15:41:00,resolved,4,0,AGT089
TKT103677,ORD492394,CUST0118,DRV160,REST078,rider,rude,in_app,2024-12-22 13:55:00,2024-12-22 14:11:00,resolved,1,0,AGT072
TKT103678,ORD478903,CUST0475,DRV088,REST016,rider,no_mask,email,2024-10-31 05:13:00,2024-10-31 07:57:00,resolved,4,100,AGT015
TKT103679,ORD492785,CUST0211,DRV079,REST093,food,wrong_item,email,2024-12-24 08:30:00,2024-12-24 09:13:00,resolved,2,0,AGT092
TKT103680,ORD412925,CUST0036,DRV103,REST008,rider,no_mask,call,2024-02-17 22:38:00,2024-02-18 01:13:00,resolved,4,50,AGT019
TKT103681,ORD484623,CUST0364,DRV094,REST063,payment,overcharged,in_app,2024-11-21 22:38:00,2024-11-22 01:31:00,resolved,4,100,AGT035
TKT103682,ORD482603,CUST0439,DRV002,REST036,food,cold,email,2024-11-12 17:47:00,2024-11-12 20:26:00,resolved,1,100,AGT039
TKT103683,ORD415902,CUST0097,DRV194,REST076,delivery,late,call,2024-03-01 04:41:00,2024-03-01 04:52:00,resolved,5,0,AGT053
TKT103684,ORD406144,CUST0413,DRV172,REST088,payment,refund,email,2024-01-23 23:20:00,2024-01-24 00:20:00,resolved,4,50,AGT043
TKT103685,ORD445744,CUST0305,DRV074,REST083,delivery,not_delivered,in_app,2024-06-23 21:36:00,2024-06-23 22:22:00,resolved,2,0,AGT092
TKT103686,ORD470479,CUST0375,DRV109,REST053,food,cold,email,2024-09-28 04:50:00,2024-09-28 06:05:00,resolved,2,50,AGT057
TKT103687,ORD452068,CUST0237,DRV181,REST003,delivery,not_delivered,call,2024-07-17 14:04:00,2024-07-17 15:00:00,resolved,5,50,AGT077
TKT103688,ORD432129,CUST0089,DRV124,REST039,food,cold,email,2024-05-02 16:32:00,2024-05-02 18:13:00,resolved,2,0,AGT080
TKT103689,ORD410098,CUST0454,DRV108,REST094,rider,rude,in_app,2024-02-07 20:14:00,2024-02-07 21:39:00,resolved,2,100,AGT006
TKT103690,ORD447961,CUST0148,DRV108,REST089,food,wrong_item,email,2024-07-02 09:07:00,2024-07-02 10:53:00,resolved,5,50,AGT072
TKT103691,ORD469809,CUST0226,DRV158,REST061,food,wrong_item,call,2024-09-25 05:57:00,2024-09-25 06:20:00,resolved,4,50,AGT065
TKT103692,ORD434943,CUST0130,DRV036,REST034,rider,no_mask,in_app,2024-05-12 11:19:00,2024-05-12 12:53:00,resolved,2,0,AGT041
TKT103693,ORD482877,CUST0269,DRV040,REST079,payment,refund,call,2024-11-14 00:34:00,2024-11-14 01:51:00,resolved,3,50,AGT005
TKT103694,ORD490693,CUST0445,DRV027,REST005,payment,overcharged,call,2024-12-14 07:34:00,2024-12-14 07:44:00,resolved,5,0,AGT021
TKT103695,ORD431199,CUST0186,DRV123,REST052,payment,overcharged,email,2024-04-29 14:34:00,2024-04-29 17:33:00,resolved,2,100,AGT080
TKT103696,ORD463543,CUST0430,DRV010,REST094,food,cold,email,2024-09-01 15:10:00,2024-09-01 17:25:00,resolved,4,0,AGT067
TKT103697,ORD440384,CUST0056,DRV086,REST062,delivery,not_delivered,email,2024-06-03 10:48:00,2024-06-03 12:05:00,resolved,3,0,AGT004
TKT103698,ORD422175,CUST0494,DRV143,REST009,food,cold,in_app,2024-03-25 15:12:00,2024-03-25 18:02:00,resolved,4,100,AGT047
TKT103699,ORD436234,CUST0174,DRV049,REST004,rider,no_mask,email,2024-05-17 16:49:00,2024-05-17 17:13:00,resolved,3,0,AGT081
TKT103700,ORD492467,CUST0394,DRV162,REST069,food,cold,in_app,2024-12-22 16:03:00,2024-12-22 19:01:00,resolved,5,100,AGT065
TKT103701,ORD442109,CUST0246,DRV019,REST044,rider,no_mask,in_app,2024-06-09 11:52:00,2024-06-09 12:59:00,resolved,4,100,AGT089
TKT103702,ORD449027,CUST0224,DRV071,REST027,delivery,late,call,2024-07-06 12:37:00,2024-07-06 13:23:00,resolved,5,100,AGT039
TKT103703,ORD440133,CUST0305,DRV085,REST016,delivery,late,in_app,2024-06-02 19:43:00,2024-06-02 20:41:00,resolved,5,100,AGT089
TKT103704,ORD455042,CUST0248,DRV118,REST008,delivery,not_delivered,call,2024-07-30 11:40:00,2024-07-30 14:24:00,resolved,1,50,AGT077
TKT103705,ORD486380,CUST0228,DRV189,REST070,payment,overcharged,email,2024-11-29 04:29:00,2024-11-29 06:50:00,resolved,5,100,AGT008
TKT103706,ORD450788,CUST0081,DRV097,REST053,food,wrong_item,email,2024-07-13 00:41:00,2024-07-13 02:29:00,resolved,3,50,AGT019
TKT103707,ORD420492,CUST0229,DRV115,REST027,rider,no_mask,in_app,2024-03-17 09:12:00,2024-03-17 11:20:00,resolved,3,100,AGT069
TKT103708,ORD463147,CUST0263,DRV089,REST040,payment,refund,call,2024-08-31 23:54:00,2024-09-01 02:50:00,resolved,4,0,AGT058
TKT103709,ORD420680,CUST0166,DRV028,REST044,rider,rude,email,2024-03-18 10:18:00,2024-03-18 12:47:00,resolved,2,100,AGT084
TKT103710,ORD430820,CUST0237,DRV140,REST083,payment,refund,email,2024-04-27 08:26:00,2024-04-27 08:46:00,resolved,1,50,AGT065
TKT103711,ORD427389,CUST0190,DRV111,REST065,rider,rude,in_app,2024-04-13 09:27:00,2024-04-13 11:58:00,resolved,4,0,AGT024
TKT103712,ORD470428,CUST0411,DRV173,REST095,delivery,not_delivered,email,2024-09-28 09:35:00,2024-09-28 12:04:00,resolved,1,0,AGT007
TKT103713,ORD444745,CUST0216,DRV064,REST060,delivery,not_delivered,in_app,2024-06-18 13:21:00,2024-06-18 13:46:00,resolved,5,50,AGT010
TKT103714,ORD419349,CUST0423,DRV090,REST071,payment,refund,email,2024-03-13 07:35:00,2024-03-13 09:31:00,resolved,1,100,AGT049
TKT103715,ORD447330,CUST0434,DRV001,REST057,food,cold,in_app,2024-06-30 19:55:00,2024-06-30 21:18:00,resolved,3,0,AGT013
TKT103716,ORD430153,CUST0460,DRV152,REST007,rider,rude,email,2024-04-24 20:33:00,2024-04-24 22:40:00,resolved,5,0,AGT051
TKT103717,ORD444098,CUST0149,DRV158,REST036,food,wrong_item,email,2024-06-16 21:31:00,2024-06-16 23:52:00,resolved,4,100,AGT074
TKT103718,ORD412275,CUST0027,DRV156,REST003,food,wrong_item,email,2024-02-15 03:47:00,2024-02-15 06:20:00,resolved,3,100,AGT066
TKT103719,ORD406234,CUST0252,DRV150,REST097,rider,no_mask,in_app,2024-01-23 05:34:00,2024-01-23 05:56:00,resolved,2,0,AGT019
TKT103720,ORD471991,CUST0430,DRV157,REST078,food,wrong_item,email,2024-10-03 05:20:00,2024-10-03 06:25:00,resolved,1,100,AGT019
TKT103721,ORD489773,CUST0188,DRV102,REST020,payment,refund,call,2024-12-10 23:44:00,2024-12-11 01:32:00,resolved,2,100,AGT067
TKT103722,ORD456559,CUST0119,DRV143,REST091,rider,no_mask,call,2024-08-04 02:54:00,2024-08-04 03:04:00,resolved,3,100,AGT017
TKT103723,ORD487882,CUST0015,DRV200,REST033,food,wrong_item,email,2024-12-04 14:28:00,2024-12-04 16:45:00,resolved,2,100,AGT054
TKT103724,ORD443073,CUST0188,DRV071,REST035,delivery,not_delivered,email,2024-06-12 04:39:00,2024-06-12 06:07:00,resolved,4,0,AGT082
TKT103725,ORD460804,CUST0480,DRV175,REST015,delivery,not_delivered,in_app,2024-08-21 07:33:00,2024-08-21 08:41:00,resolved,2,100,AGT091
TKT103726,ORD431463,CUST0495,DRV137,REST059,rider,rude,call,2024-04-30 19:48:00,2024-04-30 22:14:00,resolved,3,100,AGT068
TKT103727,ORD474911,CUST0113,DRV068,REST089,rider,rude,in_app,2024-10-14 05:46:00,2024-10-14 06:54:00,resolved,1,100,AGT010
TKT103728,ORD402349,CUST0206,DRV182,REST053,delivery,not_delivered,call,2024-01-09 14:58:00,2024-01-09 17:41:00,resolved,4,50,AGT089
TKT103729,ORD456142,CUST0016,DRV140,REST089,rider,rude,call,2024-08-03 10:25:00,2024-08-03 12:31:00,resolved,4,100,AGT005
TKT103730,ORD447282,CUST0014,DRV176,REST060,delivery,not_delivered,email,2024-06-30 14:22:00,2024-06-30 16:47:00,resolved,5,0,AGT062
TKT103731,ORD486917,CUST0152,DRV181,REST066,food,cold,email,2024-12-01 14:40:00,2024-12-01 15:12:00,resolved,3,100,AGT077
TKT103732,ORD493290,CUST0458,DRV062,REST079,rider,no_mask,call,2024-12-26 12:59:00,2024-12-26 14:42:00,resolved,1,100,AGT003
TKT103733,ORD426985,CUST0421,DRV170,REST018,payment,refund,call,2024-04-11 08:58:00,2024-04-11 09:24:00,resolved,4,0,AGT011
TKT103734,ORD475679,CUST0008,DRV154,REST097,delivery,late,email,2024-10-17 23:18:00,2024-10-18 00:15:00,resolved,5,0,AGT043
TKT103735,ORD425066,CUST0139,DRV183,REST085,delivery,late,in_app,2024-04-05 06:07:00,2024-04-05 08:14:00,resolved,2,0,AGT087
TKT103736,ORD462544,CUST0334,DRV096,REST019,payment,refund,in_app,2024-08-28 07:35:00,2024-08-28 08:03:00,resolved,3,100,AGT005
TKT103737,ORD472620,CUST0069,DRV091,REST053,rider,no_mask,call,2024-10-05 02:47:00,2024-10-05 03:44:00,resolved,3,100,AGT076
TKT103738,ORD445661,CUST0241,DRV016,REST058,payment,refund,email,2024-06-23 09:02:00,2024-06-23 09:51:00,resolved,1,0,AGT048
TKT103739,ORD443816,CUST0291,DRV048,REST096,delivery,not_delivered,email,2024-06-14 03:20:00,2024-06-14 06:09:00,resolved,4,50,AGT049
TKT103740,ORD420743,CUST0460,DRV109,REST084,rider,no_mask,email,2024-03-18 13:24:00,2024-03-18 15:09:00,resolved,5,0,AGT068
TKT103741,ORD425108,CUST0224,DRV177,REST050,rider,no_mask,call,2024-04-05 09:59:00,2024-04-05 11:32:00,resolved,2,0,AGT025
TKT103742,ORD405743,CUST0303,DRV178,REST099,food,wrong_item,email,2024-01-21 22:49:00,2024-01-22 01:17:00,resolved,5,0,AGT043
TKT103743,ORD405860,CUST0365,DRV183,REST070,rider,rude,email,2024-01-21 16:36:00,2024-01-21 19:07:00,resolved,2,50,AGT100
TKT103744,ORD468629,CUST0374,DRV168,REST070,delivery,late,email,2024-09-20 21:38:00,2024-09-20 22:34:00,resolved,3,100,AGT095
TKT103745,ORD411133,CUST0240,DRV004,REST018,payment,overcharged,in_app,2024-02-11 19:01:00,2024-02-11 19:52:00,resolved,5,0,AGT006
TKT103746,ORD420682,CUST0168,DRV173,REST046,food,cold,email,2024-03-18 07:09:00,2024-03-18 09:27:00,resolved,4,100,AGT023
TKT103747,ORD458354,CUST0385,DRV144,REST029,rider,rude,email,2024-08-10 18:07:00,2024-08-10 19:47:00,resolved,4,100,AGT019
TKT103748,ORD451624,CUST0143,DRV180,REST032,rider,no_mask,email,2024-07-15 17:56:00,2024-07-15 19:52:00,resolved,5,50,AGT097
TKT103749,ORD487672,CUST0336,DRV045,REST034,rider,no_mask,call,2024-12-03 02:54:00,2024-12-03 04:22:00,resolved,4,50,AGT067
TKT103750,ORD445977,CUST0421,DRV053,REST002,delivery,late,call,2024-06-24 19:11:00,2024-06-24 21:04:00,resolved,4,100,AGT087
TKT103751,ORD464553,CUST0317,DRV113,REST072,delivery,not_delivered,in_app,2024-09-04 20:43:00,2024-09-04 21:07:00,resolved,5,50,AGT068
TKT103752,ORD400701,CUST0333,DRV034,REST033,delivery,not_delivered,email,2024-01-03 15:32:00,2024-01-03 16:42:00,resolved,1,100,AGT076
TKT103753,ORD472212,CUST0416,DRV049,REST041,payment,refund,email,2024-10-04 05:13:00,2024-10-04 05:54:00,resolved,4,100,AGT074
TKT103754,ORD439631,CUST0115,DRV121,REST033,food,cold,call,2024-05-31 15:38:00,2024-05-31 16:08:00,resolved,2,100,AGT051
TKT103755,ORD445327,CUST0246,DRV099,REST023,rider,no_mask,email,2024-06-21 04:36:00,2024-06-21 04:52:00,resolved,3,0,AGT078
TKT103756,ORD492723,CUST0332,DRV163,REST068,delivery,not_delivered,call,2024-12-24 18:42:00,2024-12-24 21:29:00,resolved,3,100,AGT027
TKT103757,ORD447296,CUST0434,DRV103,REST070,food,wrong_item,in_app,2024-06-30 15:30:00,2024-06-30 17:34:00,resolved,3,50,AGT048
TKT103758,ORD463342,CUST0315,DRV115,REST052,rider,no_mask,call,2024-08-31 02:07:00,2024-08-31 02:40:00,resolved,2,100,AGT046
TKT103759,ORD443549,CUST0395,DRV168,REST058,payment,overcharged,in_app,2024-06-14 16:26:00,2024-06-14 17:46:00,resolved,2,50,AGT062
TKT103760,ORD462667,CUST0317,DRV178,REST093,payment,refund,in_app,2024-08-29 11:29:00,2024-08-29 13:53:00,resolved,1,50,AGT010
TKT103761,ORD434596,CUST0037,DRV037,REST033,payment,overcharged,in_app,2024-05-11 12:21:00,2024-05-11 14:01:00,resolved,5,100,AGT056
TKT103762,ORD427148,CUST0316,DRV145,REST072,payment,refund,in_app,2024-04-12 17:43:00,2024-04-12 20:37:00,resolved,4,100,AGT089
TKT103763,ORD408229,CUST0200,DRV128,REST008,rider,rude,in_app,2024-02-01 21:05:00,2024-02-01 21:20:00,resolved,2,100,AGT016
TKT103764,ORD439948,CUST0064,DRV156,REST026,food,cold,email,2024-06-02 20:23:00,2024-06-02 20:43:00,resolved,1,50,AGT006
TKT103765,ORD453314,CUST0434,DRV110,REST002,delivery,not_delivered,call,2024-07-23 11:38:00,2024-07-23 14:09:00,resolved,4,50,AGT003
TKT103766,ORD420716,CUST0083,DRV149,REST005,payment,refund,call,2024-03-19 00:38:00,2024-03-19 02:10:00,resolved,5,0,AGT023
TKT103767,ORD486508,CUST0469,DRV110,REST016,rider,rude,email,2024-11-29 23:05:00,2024-11-29 23:41:00,resolved,4,50,AGT048
TKT103768,ORD430016,CUST0485,DRV182,REST060,delivery,not_delivered,in_app,2024-04-24 18:32:00,2024-04-24 20:57:00,resolved,5,50,AGT060
TKT103769,ORD460909,CUST0337,DRV117,REST014,payment,overcharged,call,2024-08-21 11:17:00,2024-08-21 12:37:00,resolved,3,100,AGT009
TKT103770,ORD483984,CUST0491,DRV145,REST049,rider,no_mask,in_app,2024-11-18 16:18:00,2024-11-18 17:20:00,resolved,2,0,AGT091
TKT103771,ORD463970,CUST0457,DRV059,REST095,food,cold,in_app,2024-09-02 13:25:00,2024-09-02 14:19:00,resolved,2,50,AGT021
TKT103772,ORD402299,CUST0323,DRV007,REST003,delivery,not_delivered,email,2024-01-08 16:15:00,2024-01-08 18:39:00,resolved,4,0,AGT058
TKT103773,ORD480178,CUST0483,DRV077,REST012,food,wrong_item,in_app,2024-11-04 06:38:00,2024-11-04 08:00:00,resolved,4,100,AGT009
TKT103774,ORD489308,CUST0173,DRV182,REST023,payment,overcharged,in_app,2024-12-09 05:32:00,2024-12-09 05:42:00,resolved,2,100,AGT020
TKT103775,ORD467146,CUST0497,DRV082,REST044,food,wrong_item,email,2024-09-13 20:42:00,2024-09-13 22:12:00,resolved,3,100,AGT064
TKT103776,ORD494432,CUST0480,DRV005,REST046,rider,rude,call,2024-12-30 20:54:00,2024-12-30 21:38:00,resolved,4,50,AGT022
TKT103777,ORD433507,CUST0344,DRV024,REST015,rider,rude,email,2024-05-07 11:45:00,2024-05-07 13:33:00,resolved,5,50,AGT047
TKT103778,ORD482607,CUST0053,DRV132,REST007,food,wrong_item,in_app,2024-11-12 05:13:00,2024-11-12 08:02:00,resolved,3,100,AGT097
TKT103779,ORD439515,CUST0397,DRV114,REST028,rider,no_mask,email,2024-05-31 20:09:00,2024-05-31 20:56:00,resolved,5,0,AGT010
TKT103780,ORD454988,CUST0296,DRV088,REST071,rider,no_mask,in_app,2024-07-30 18:26:00,2024-07-30 20:45:00,resolved,3,50,AGT091
TKT103781,ORD435796,CUST0467,DRV053,REST070,rider,rude,in_app,2024-05-15 16:42:00,2024-05-15 17:08:00,resolved,5,100,AGT068
TKT103782,ORD434272,CUST0217,DRV126,REST072,food,wrong_item,call,2024-05-09 22:45:00,2024-05-10 00:24:00,resolved,5,50,AGT071
TKT103783,ORD426771,CUST0036,DRV128,REST023,payment,refund,email,2024-04-10 09:03:00,2024-04-10 11:21:00,resolved,2,0,AGT078
TKT103784,ORD452108,CUST0305,DRV098,REST093,payment,refund,email,2024-07-17 03:49:00,2024-07-17 05:03:00,resolved,4,0,AGT089
TKT103785,ORD421022,CUST0110,DRV142,REST005,rider,rude,in_app,2024-03-19 05:18:00,2024-03-19 06:36:00,resolved,1,100,AGT024
TKT103786,ORD431231,CUST0006,DRV005,REST013,food,cold,in_app,2024-04-29 16:28:00,2024-04-29 19:16:00,resolved,1,100,AGT011
TKT103787,ORD441793,CUST0465,DRV009,REST048,rider,no_mask,in_app,2024-06-08 11:09:00,2024-06-08 12:32:00,resolved,2,50,AGT097
TKT103788,ORD403304,CUST0499,DRV134,REST027,rider,rude,call,2024-01-12 15:35:00,2024-01-12 17:19:00,resolved,5,0,AGT067
TKT103789,ORD470769,CUST0066,DRV001,REST087,delivery,not_delivered,email,2024-09-29 15:08:00,2024-09-29 17:42:00,resolved,1,100,AGT070
TKT103790,ORD465271,CUST0299,DRV002,REST087,delivery,late,in_app,2024-09-06 18:10:00,2024-09-06 18:48:00,resolved,4,0,AGT086
TKT103791,ORD454396,CUST0161,DRV022,REST012,food,cold,email,2024-07-28 23:39:00,2024-07-29 02:38:00,resolved,1,50,AGT067
TKT103792,ORD472879,CUST0313,DRV013,REST060,payment,overcharged,call,2024-10-06 19:34:00,2024-10-06 20:08:00,resolved,3,0,AGT087
TKT103793,ORD465443,CUST0066,DRV185,REST095,delivery,late,email,2024-09-07 19:09:00,2024-09-07 20:01:00,resolved,5,50,AGT083
TKT103794,ORD455791,CUST0024,DRV041,REST016,rider,rude,email,2024-08-02 14:53:00,2024-08-02 15:19:00,resolved,1,0,AGT084
TKT103795,ORD428913,CUST0044,DRV111,REST029,food,cold,email,2024-04-19 16:32:00,2024-04-19 18:16:00,resolved,1,100,AGT052
TKT103796,ORD418294,CUST0006,DRV085,REST054,payment,refund,email,2024-03-09 21:19:00,2024-03-10 00:06:00,resolved,1,100,AGT042
TKT103797,ORD419002,CUST0382,DRV103,REST051,delivery,not_delivered,call,2024-03-12 07:07:00,2024-03-12 09:39:00,resolved,3,100,AGT033
TKT103798,ORD454072,CUST0226,DRV078,REST001,food,wrong_item,email,2024-07-26 23:05:00,2024-07-27 01:43:00,resolved,5,0,AGT043
TKT103799,ORD423633,CUST0400,DRV033,REST004,food,wrong_item,in_app,2024-03-31 13:12:00,2024-03-31 15:57:00,resolved,3,0,AGT024
TKT103800,ORD469137,CUST0312,DRV159,REST001,delivery,late,email,2024-09-23 00:20:00,2024-09-23 02:13:00,resolved,4,100,AGT038
TKT103801,ORD448251,CUST0047,DRV105,REST089,payment,overcharged,in_app,2024-07-03 11:39:00,2024-07-03 11:50:00,resolved,1,100,AGT064
TKT103802,ORD464615,CUST0134,DRV082,REST080,food,wrong_item,call,2024-09-04 09:56:00,2024-09-04 11:31:00,resolved,4,0,AGT009
TKT103803,ORD454752,CUST0396,DRV154,REST032,food,cold,in_app,2024-07-29 17:39:00,2024-07-29 18:49:00,resolved,4,0,AGT032
TKT103804,ORD484252,CUST0183,DRV089,REST043,food,cold,call,2024-11-20 04:46:00,2024-11-20 06:15:00,resolved,2,100,AGT090
TKT103805,ORD439969,CUST0044,DRV157,REST040,payment,overcharged,call,2024-06-02 02:47:00,2024-06-02 05:18:00,resolved,1,50,AGT068
TKT103806,ORD400784,CUST0415,DRV098,REST098,payment,refund,in_app,2024-01-03 20:08:00,2024-01-03 20:35:00,resolved,2,0,AGT044
TKT103807,ORD424426,CUST0229,DRV061,REST075,delivery,late,call,2024-04-03 10:00:00,2024-04-03 11:05:00,resolved,2,50,AGT045
TKT103808,ORD436196,CUST0420,DRV111,REST065,food,wrong_item,email,2024-05-16 11:59:00,2024-05-16 13:33:00,resolved,4,0,AGT090
TKT103809,ORD425096,CUST0119,DRV188,REST034,food,wrong_item,email,2024-04-05 06:16:00,2024-04-05 06:53:00,resolved,3,50,AGT008
TKT103810,ORD452594,CUST0347,DRV108,REST043,food,wrong_item,email,2024-07-19 20:27:00,2024-07-19 22:10:00,resolved,5,50,AGT096
TKT103811,ORD489869,CUST0220,DRV084,REST066,delivery,late,in_app,2024-12-11 23:53:00,2024-12-12 01:54:00,resolved,4,50,AGT051
TKT103812,ORD450746,CUST0217,DRV101,REST019,payment,overcharged,call,2024-07-11 07:18:00,2024-07-11 09:33:00,resolved,1,0,AGT010
TKT103813,ORD431698,CUST0410,DRV106,REST015,food,cold,call,2024-05-01 03:38:00,2024-05-01 04:09:00,resolved,1,100,AGT057
TKT103814,ORD423608,CUST0275,DRV076,REST025,food,cold,email,2024-03-31 15:28:00,2024-03-31 16:50:00,resolved,5,0,AGT036
TKT103815,ORD429260,CUST0380,DRV049,REST032,delivery,not_delivered,in_app,2024-04-20 18:56:00,2024-04-20 19:58:00,resolved,4,0,AGT073
TKT103816,ORD468356,CUST0382,DRV185,REST084,delivery,late,call,2024-09-19 15:40:00,2024-09-19 16:08:00,resolved,4,100,AGT052
TKT103817,ORD426130,CUST0462,DRV054,REST047,rider,no_mask,in_app,2024-04-08 09:33:00,2024-04-08 11:57:00,resolved,1,100,AGT049
TKT103818,ORD467027,CUST0500,DRV037,REST065,food,wrong_item,call,2024-09-13 08:34:00,2024-09-13 10:35:00,resolved,5,50,AGT008
TKT103819,ORD468139,CUST0436,DRV084,REST094,payment,overcharged,email,2024-09-18 13:34:00,2024-09-18 15:07:00,resolved,3,100,AGT022
TKT103820,ORD425886,CUST0432,DRV177,REST084,rider,rude,in_app,2024-04-08 22:14:00,2024-04-09 00:38:00,resolved,5,0,AGT054
TKT103821,ORD424368,CUST0182,DRV172,REST049,food,cold,in_app,2024-04-03 18:41:00,2024-04-03 19:05:00,resolved,2,50,AGT085
TKT103822,ORD482931,CUST0378,DRV032,REST045,food,wrong_item,in_app,2024-11-14 08:04:00,2024-11-14 10:34:00,resolved,5,0,AGT042
TKT103823,ORD482459,CUST0187,DRV162,REST021,food,cold,in_app,2024-11-12 07:04:00,2024-11-12 07:33:00,resolved,1,0,AGT049
TKT103824,ORD406318,CUST0478,DRV022,REST002,delivery,not_delivered,in_app,2024-01-24 02:04:00,2024-01-24 02:57:00,resolved,5,50,AGT025
