log_id,ticket_id,status,status_datetime,agent_id
8638,TKT104318,resolved,2024-03-10 02:03:00,AGT057
8639,TKT104319,opened,2024-05-18 04:35:00,AGT062
8640,TKT104319,resolved,2024-05-18 07:08:00,AGT062
8641,TKT104320,opened,2024-12-23 16:28:00,AGT080
8642,TKT104320,resolved,2024-12-23 17:03:00,AGT080
8643,TKT104321,opened,2024-02-10 07:33:00,AGT006
8644,TKT104321,resolved,2024-02-10 08:25:00,AGT006
8645,TKT104322,opened,2024-01-06 23:40:00,AGT071
8646,TKT104322,resolved,2024-01-07 01:55:00,AGT071
8647,TKT104323,opened,2024-07-22 14:44:00,AGT064
8648,TKT104323,resolved,2024-07-22 16:19:00,AGT064
8649,TKT104324,opened,2024-10-24 18:23:00,AGT039
8650,TKT104324,resolved,2024-10-24 19:38:00,AGT039
8651,TKT104325,opened,2024-06-01 18:39:00,AGT075
8652,TKT104325,resolved,2024-06-01 21:33:00,AGT075
8653,TKT104326,opened,2024-05-03 02:55:00,AGT092
8654,TKT104326,resolved,2024-05-03 04:37:00,AGT092
8655,TKT104327,opened,2024-12-17 15:33:00,AGT015
8656,TKT104327,resolved,2024-12-17 16:30:00,AGT015
8657,TKT104328,opened,2024-07-01 17:24:00,AGT029
8658,TKT104328,resolved,2024-07-01 20:15:00,AGT029
8659,TKT104329,opened,2024-10-18 14:14:00,AGT100
8660,TKT104329,resolved,2024-10-18 15:57:00,AGT100
8661,TKT104330,opened,2024-03-09 20:16:00,AGT018
8662,TKT104330,resolved,2024-03-09 21:33:00,AGT018
8663,TKT104331,opened,2024-09-25 01:54:00,AGT062
8664,TKT104331,resolved,2024-09-25 03:53:00,AGT062
8665,TKT104332,opened,2024-09-26 22:34:00,AGT005
8666,TKT104332,resolved,2024-09-27 00:20:00,AGT005
8667,TKT104333,opened,2024-05-17 13:25:00,AGT033
8668,TKT104333,resolved,2024-05-17 16:23:00,AGT033
8669,TKT104334,opened,2024-12-10 14:38:00,AGT053
8670,TKT104334,resolved,2024-12-10 16:42:00,AGT053
8671,TKT104335,opened,2024-04-01 14:12:00,AGT073
8672,TKT104335,resolved,2024-04-01 15:54:00,AGT073
8673,TKT104336,opened,2024-03-08 08:26:00,AGT008
8674,TKT104336,resolved,2024-03-08 10:35:00,AGT008
8675,TKT104337,opened,2024-01-16 22:37:00,AGT048
8676,TKT104337,resolved,2024-01-16 23:25:00,AGT048
8677,TKT104338,opened,2024-01-29 09:05:00,AGT014
8678,TKT104338,resolved,2024-01-29 10:13:00,AGT014
8679,TKT104339,opened,2024-10-19 13:33:00,AGT099
8680,TKT104339,resolved,2024-10-19 16:33:00,AGT099
8681,TKT104340,opened,2024-02-28 22:52:00,AGT083
8682,TKT104340,resolved,2024-02-28 23:53:00,AGT083
8683,TKT104341,opened,2024-05-11 09:01:00,AGT052
8684,TKT104341,resolved,2024-05-11 09:30:00,AGT052
8685,TKT104342,opened,2024-10-23 17:52:00,AGT094
8686,TKT104342,resolved,2024-10-23 18:46:00,AGT094
8687,TKT104343,opened,2024-02-12 20:25:00,AGT092
8688,TKT104343,resolved,2024-02-12 22:13:00,AGT092
8689,TKT104344,opened,2024-01-27 06:10:00,AGT092
8690,TKT104344,resolved,2024-01-27 08:04:00,AGT092
8691,TKT104345,opened,2024-09-20 14:25:00,AGT008
8692,TKT104345,resolved,2024-09-20 16:34:00,AGT008
8693,TKT104346,opened,2024-02-10 08:16:00,AGT005
8694,TKT104346,resolved,2024-02-10 11:02:00,AGT005
8695,TKT104347,opened,2024-09-28 15:54:00,AGT048
8696,TKT104347,resolved,2024-09-28 16:35:00,AGT048
8697,TKT104348,opened,2024-03-01 01:12:00,AGT064
8698,TKT104348,resolved,2024-03-01 01:39:00,AGT064
8699,TKT104349,opened,2024-05-03 03:03:00,AGT074
8700,TKT104349,resolved,2024-05-03 04:27:00,AGT074
8701,TKT104350,opened,2024-10-16 20:10:00,AGT044
8702,TKT104350,resolved,2024-10-16 22:15:00,AGT044
8703,TKT104351,opened,2024-10-02 16:29:00,AGT011
8704,TKT104351,resolved,2024-10-02 19:22:00,AGT011
8705,TKT104352,opened,2024-12-15 11:38:00,AGT064
8706,TKT104352,resolved,2024-12-15 13:22:00,AGT064
8707,TKT104353,opened,2024-05-04 06:05:00,AGT034
8708,TKT104353,resolved,2024-05-04 06:22:00,AGT034
8709,TKT104354,opened,2024-07-12 01:21:00,AGT069
8710,TKT104354,resolved,2024-07-12 03:45:00,AGT069
8711,TKT104355,opened,2024-05-19 10:26:00,AGT038
8712,TKT104355,resolved,2024-05-19 11:27:00,AGT038
8713,TKT104356,opened,2024-05-05 00:39:00,AGT095
8714,TKT104356,resolved,2024-05-05 02:10:00,AGT095
8715,TKT104357,opened,2024-08-14 06:29:00,AGT014
8716,TKT104357,resolved,2024-08-14 09:21:00,AGT014
8717,TKT104358,opened,2024-02-02 13:38:00,AGT054
8718,TKT104358,resolved,2024-02-02 13:59:00,AGT054
8719,TKT104359,opened,2024-11-05 21:11:00,AGT003
8720,TKT104359,resolved,2024-11-05 23:20:00,AGT003
8721,TKT104360,opened,2024-09-23 15:25:00,AGT041
8722,TKT104360,resolved,2024-09-23 16:02:00,AGT041
8723,TKT104361,opened,2024-02-29 13:25:00,AGT024
8724,TKT104361,resolved,2024-02-29 15:28:00,AGT024
8725,TKT104362,opened,2024-06-09 03:35:00,AGT095
8726,TKT104362,resolved,2024-06-09 03:45:00,AGT095
8727,TKT104363,opened,2024-04-30 21:59:00,AGT064
8728,TKT104363,resolved,2024-04-30 23:32:00,AGT064
8729,TKT104364,opened,2024-08-22 22:39:00,AGT050
8730,TKT104364,resolved,2024-08-22 23:13:00,AGT050
8731,TKT104365,opened,2024-08-19 20:45:00,AGT042
8732,TKT104365,resolved,2024-08-19 21:03:00,AGT042
8733,TKT104366,opened,2024-06-05 08:24:00,AGT032
8734,TKT104366,resolved,2024-06-05 10:15:00,AGT032
8735,TKT104367,opened,2024-05-30 01:49:00,AGT026
8736,TKT104367,resolved,2024-05-30 04:13:00,AGT026
8737,TKT104368,opened,2024-02-23 08:40:00,AGT079
8738,TKT104368,resolved,2024-02-23 11:38:00,AGT079
8739,TKT104369,opened,2024-12-06 23:39:00,AGT076
8740,TKT104369,resolved,2024-12-07 01:30:00,AGT076
8741,TKT104370,opened,2024-09-19 08:23:00,AGT049
8742,TKT104370,resolved,2024-09-19 11:13:00,AGT049
8743,TKT104371,opened,2024-02-07 08:55:00,AGT054
8744,TKT104371,resolved,2024-02-07 11:09:00,AGT054
8745,TKT104372,opened,2024-05-19 07:40:00,AGT020
8746,TKT104372,resolved,2024-05-19 10:06:00,AGT020
8747,TKT104373,opened,2024-09-04 00:20:00,AGT094
8748,TKT104373,resolved,2024-09-04 00:43:00,AGT094
8749,TKT104374,opened,2024-08-05 04:16:00,AGT022
8750,TKT104374,resolved,2024-08-05 04:34:00,AGT022
8751,TKT104375,opened,2024-06-10 15:40:00,AGT063
8752,TKT104375,resolved,2024-06-10 16:41:00,AGT063
8753,TKT104376,opened,2024-10-08 07:50:00,AGT074
8754,TKT104376,resolved,2024-10-08 09:32:00,AGT074
8755,TKT104377,opened,2024-04-22 08:28:00,AGT008
8756,TKT104377,resolved,2024-04-22 09:50:00,AGT008
8757,TKT104378,opened,2024-03-31 03:25:00,AGT041
8758,TKT104378,resolved,2024-03-31 06:23:00,AGT041
8759,TKT104379,opened,2024-02-11 22:02:00,AGT089
8760,TKT104379,resolved,2024-02-12 00:18:00,AGT089
8761,TKT104380,opened,2024-09-11 05:29:00,AGT081
8762,TKT104380,resolved,2024-09-11 05:45:00,AGT081
8763,TKT104381,opened,2024-11-10 02:19:00,AGT033
8764,TKT104381,resolved,2024-11-10 02:38:00,AGT033
8765,TKT104382,opened,2024-05-10 21:47:00,AGT002
8766,TKT104382,resolved,2024-05-10 22:38:00,AGT002
8767,TKT104383,opened,2024-08-15 10:04:00,AGT062
8768,TKT104383,resolved,2024-08-15 11:28:00,AGT062
8769,TKT104384,opened,2024-02-23 11:31:00,AGT081
8770,TKT104384,resolved,2024-02-23 12:45:00,AGT081
8771,TKT104385,opened,2024-06-01 14:36:00,AGT039
8772,TKT104385,resolved,2024-06-01 14:51:00,AGT039
8773,TKT104386,opened,2024-11-18 08:25:00,AGT097
8774,TKT104386,resolved,2024-11-18 09:46:00,AGT097
8775,TKT104387,opened,2024-01-31 01:48:00,AGT019
8776,TKT104387,resolved,2024-01-31 03:08:00,AGT019
8777,TKT104388,opened,2024-03-30 08:21:00,AGT085
8778,TKT104388,resolved,2024-03-30 09:40:00,AGT085
8779,TKT104389,opened,2024-02-15 17:11:00,AGT005
8780,TKT104389,resolved,2024-02-15 19:00:00,AGT005
8781,TKT104390,opened,2024-03-22 21:47:00,AGT008
8782,TKT104390,resolved,2024-03-22 23:58:00,AGT008
8783,TKT104391,opened,2024-03-21 06:47:00,AGT015
8784,TKT104391,resolved,2024-03-21 08:58:00,AGT015
8785,TKT104392,opened,2024-07-06 06:59:00,AGT050
8786,TKT104392,resolved,2024-07-06 09:37:00,AGT050
8787,TKT104393,opened,2024-02-13 03:28:00,AGT089
8788,TKT104393,resolved,2024-02-13 03:54:00,AGT089
8789,TKT104394,opened,2024-12-10 08:48:00,AGT038
8790,TKT104394,resolved,2024-12-10 10:19:00,AGT038
8791,TKT104395,opened,2024-12-05 08:15:00,AGT054
8792,TKT104395,resolved,2024-12-05 09:47:00,AGT054
8793,TKT104396,opened,2024-03-25 13:00:00,AGT013
8794,TKT104396,resolved,2024-03-25 14:43:00,AGT013
8795,TKT104397,opened,2024-10-12 21:24:00,AGT011
8796,TKT104397,resolved,2024-10-12 23:51:00,AGT011
8797,TKT104398,opened,2024-09-01 23:29:00,AGT044
8798,TKT104398,resolved,2024-09-02 02:00:00,AGT044
8799,TKT104399,opened,2024-09-19 15:05:00,AGT066
8800,TKT104399,resolved,2024-09-19 18:00:00,AGT066
8801,TKT104400,opened,2024-07-24 03:33:00,AGT097
8802,TKT104400,resolved,2024-07-24 05:52:00,AGT097
8803,TKT104401,opened,2024-07-04 18:33:00,AGT013
8804,TKT104401,resolved,2024-07-04 20:30:00,AGT013
8805,TKT104402,opened,2024-02-29 13:39:00,AGT080
8806,TKT104402,resolved,2024-02-29 16:12:00,AGT080
8807,TKT104403,opened,2024-09-12 18:06:00,AGT027
8808,TKT104403,resolved,2024-09-12 19:10:00,AGT027
8809,TKT104404,opened,2024-12-26 11:02:00,AGT092
8810,TKT104404,resolved,2024-12-26 11:19:00,AGT092
8811,TKT104405,opened,2024-03-27 09:43:00,AGT085
8812,TKT104405,resolved,2024-03-27 11:52:00,AGT085
8813,TKT104406,opened,2024-07-08 16:46:00,AGT093
8814,TKT104406,resolved,2024-07-08 19:40:00,AGT093
8815,TKT104407,opened,2024-07-25 20:21:00,AGT018
8816,TKT104407,resolved,2024-07-25 20:38:00,AGT018
8817,TKT104408,opened,2024-08-26 07:31:00,AGT069
8818,TKT104408,resolved,2024-08-26 09:29:00,AGT069
8819,TKT104409,opened,2024-11-12 02:18:00,AGT008
8820,TKT104409,resolved,2024-11-12 02:52:00,AGT008
8821,TKT104410,opened,2024-05-21 06:37:00,AGT032
8822,TKT104410,resolved,2024-05-21 08:00:00,AGT032
8823,TKT104411,opened,2024-07-30 17:00:00,AGT073
8824,TKT104411,resolved,2024-07-30 19:14:00,AGT073
8825,TKT104412,opened,2024-10-30 21:14:00,AGT003
8826,TKT104412,resolved,2024-10-30 22:24:00,AGT003
8827,TKT104413,opened,2024-12-08 10:23:00,AGT007
8828,TKT104413,resolved,2024-12-08 11:14:00,AGT007
8829,TKT104414,opened,2024-10-20 22:21:00,AGT025
8830,TKT104414,resolved,2024-10-21 00:13:00,AGT025
8831,TKT104415,opened,2024-11-10 13:32:00,AGT011
8832,TKT104415,resolved,2024-11-10 15:53:00,AGT011
8833,TKT104416,opened,2024-10-22 09:46:00,AGT071
8834,TKT104416,resolved,2024-10-22 12:40:00,AGT071
8835,TKT104417,opened,2024-10-21 02:51:00,AGT088
8836,TKT104417,resolved,2024-10-21 05:18:00,AGT088
8837,TKT104418,opened,2024-12-20 08:05:00,AGT094
8838,TKT104418,resolved,2024-12-20 08:57:00,AGT094
8839,TKT104419,opened,2024-06-17 12:46:00,AGT048
8840,TKT104419,resolved,2024-06-17 15:16:00,AGT048
8841,TKT104420,opened,2024-03-09 08:31:00,AGT051
8842,TKT104420,resolved,2024-03-09 10:25:00,AGT051
8843,TKT104421,opened,2024-03-22 00:06:00,AGT010
8844,TKT104421,resolved,2024-03-22 00:19:00,AGT010
8845,TKT104422,opened,2024-03-30 23:39:00,AGT064
8846,TKT104422,resolved,2024-03-31 02:14:00,AGT064
8847,TKT104423,opened,2024-01-09 05:38:00,AGT011
8848,TKT104423,resolved,2024-01-09 08:36:00,AGT011
8849,TKT104424,opened,2024-12-19 15:48:00,AGT009
8850,TKT104424,resolved,2024-12-19 18:25:00,AGT009
8851,TKT104425,opened,2024-09-05 05:34:00,AGT049
8852,TKT104425,resolved,2024-09-05 07:51:00,AGT049
8853,TKT104426,opened,2024-02-03 14:34:00,AGT015
8854,TKT104426,resolved,2024-02-03 14:59:00,AGT015
8855,TKT104427,opened,2024-08-19 19:42:00,AGT020
8856,TKT104427,resolved,2024-08-19 21:12:00,AGT020
8857,TKT104428,opened,2024-10-03 20:58:00,AGT055
8858,TKT104428,resolved,2024-10-03 23:49:00,AGT055
8859,TKT104429,opened,2024-11-01 08:46:00,AGT056
8860,TKT104429,resolved,2024-11-01 10:42:00,AGT056
8861,TKT104430,opened,2024-05-25 17:58:00,AGT048
8862,TKT104430,resolved,2024-05-25 18:14:00,AGT048
8863,TKT104431,opened,2024-02-06 12:25:00,AGT092
8864,TKT104431,resolved,2024-02-06 13:03:00,AGT092
8865,TKT104432,opened,2024-07-19 14:27:00,AGT017
8866,TKT104432,resolved,2024-07-19 17:02:00,AGT017
8867,TKT104433,opened,2024-10-02 18:42:00,AGT022
8868,TKT104433,resolved,2024-10-02 20:08:00,AGT022
8869,TKT104434,opened,2024-01-13 20:09:00,AGT028
8870,TKT104434,resolved,2024-01-13 21:08:00,AGT028
8871,TKT104435,opened,2024-08-15 12:13:00,AGT062
8872,TKT104435,resolved,2024-08-15 13:48:00,AGT062
8873,TKT104436,opened,2024-02-23 16:24:00,AGT088
8874,TKT104436,resolved,2024-02-23 16:38:00,AGT088
8875,TKT104437,opened,2024-03-16 21:17:00,AGT003
8876,TKT104437,resolved,2024-03-16 23:44:00,AGT003
8877,TKT104438,opened,2024-09-29 12:21:00,AGT077
8878,TKT104438,resolved,2024-09-29 14:28:00,AGT077
8879,TKT104439,opened,2024-02-02 00:01:00,AGT016
8880,TKT104439,resolved,2024-02-02 02:37:00,AGT016
8881,TKT104440,opened,2024-11-29 04:35:00,AGT040
8882,TKT104440,resolved,2024-11-29 05:08:00,AGT040
8883,TKT104441,opened,2024-07-20 13:11:00,AGT088
8884,TKT104441,resolved,2024-07-20 13:25:00,AGT088
8885,TKT104442,opened,2024-06-27 23:47:00,AGT016
8886,TKT104442,resolved,2024-06-28 00:54:00,AGT016
8887,TKT104443,opened,2024-06-25 11:39:00,AGT019
8888,TKT104443,resolved,2024-06-25 12:38:00,AGT019
8889,TKT104444,opened,2024-12-01 05:46:00,AGT076
8890,TKT104444,resolved,2024-12-01 07:47:00,AGT076
8891,TKT104445,opened,2024-11-07 15:07:00,AGT069
8892,TKT104445,resolved,2024-11-07 16:05:00,AGT069
8893,TKT104446,opened,2024-08-22 07:28:00,AGT039
8894,TKT104446,resolved,2024-08-22 09:52:00,AGT039
8895,TKT104447,opened,2024-02-25 21:16:00,AGT082
8896,TKT104447,resolved,2024-02-25 21:53:00,AGT082
8897,TKT104448,opened,2024-01-25 11:53:00,AGT010
8898,TKT104448,resolved,2024-01-25 13:59:00,AGT010
8899,TKT104449,opened,2024-03-11 01:08:00,AGT044
8900,TKT104449,resolved,2024-03-11 02:56:00,AGT044
8901,TKT104450,opened,2024-09-08 05:37:00,AGT059
8902,TKT104450,resolved,2024-09-08 08:04:00,AGT059
8903,TKT104451,opened,2024-04-11 23:24:00,AGT033
8904,TKT104451,resolved,2024-04-12 00:00:00,AGT033
8905,TKT104452,opened,2024-07-25 15:34:00,AGT049
8906,TKT104452,resolved,2024-07-25 16:50:00,AGT049
8907,TKT104453,opened,2024-12-23 00:31:00,AGT090
8908,TKT104453,resolved,2024-12-23 01:28:00,AGT090
8909,TKT104454,opened,2024-01-15 06:15:00,AGT076
8910,TKT104454,resolved,2024-01-15 09:02:00,AGT076
8911,TKT104455,opened,2024-06-03 18:55:00,AGT031
8912,TKT104455,resolved,2024-06-03 20:41:00,AGT031
8913,TKT104456,opened,2024-07-24 20:55:00,AGT003
8914,TKT104456,resolved,2024-07-24 22:14:00,AGT003
8915,TKT104457,opened,2024-04-21 03:40:00,AGT066
8916,TKT104457,resolved,2024-04-21 04:40:00,AGT066
8917,TKT104458,opened,2024-10-28 19:59:00,AGT057
8918,TKT104458,resolved,2024-10-28 20:54:00,AGT057
8919,TKT104459,opened,2024-10-01 14:40:00,AGT028
8920,TKT104459,resolved,2024-10-01 16:29:00,AGT028
8921,TKT104460,opened,2024-03-23 09:34:00,AGT024
8922,TKT104460,resolved,2024-03-23 10:31:00,AGT024
8923,TKT104461,opened,2024-05-04 01:24:00,AGT014
8924,TKT104461,resolved,2024-05-04 02:33:00,AGT014
8925,TKT104462,opened,2024-11-15 09:26:00,AGT013
8926,TKT104462,resolved,2024-11-15 10:20:00,AGT013
8927,TKT104463,opened,2024-11-27 19:41:00,AGT096
8928,TKT104463,resolved,2024-11-27 20:04:00,AGT096
8929,TKT104464,opened,2024-07-30 13:37:00,AGT059
8930,TKT104464,resolved,2024-07-30 15:40:00,AGT059
8931,TKT104465,opened,2024-05-20 13:24:00,AGT043
8932,TKT104465,resolved,2024-05-20 14:25:00,AGT043
8933,TKT104466,opened,2024-11-28 14:30:00,AGT040
8934,TKT104466,resolved,2024-11-28 15:27:00,AGT040
8935,TKT104467,opened,2024-10-19 23:15:00,AGT004
8936,TKT104467,resolved,2024-10-20 02:02:00,AGT004
8937,TKT104468,opened,2024-11-15 04:17:00,AGT002
8938,TKT104468,resolved,2024-11-15 06:22:00,AGT002
8939,TKT104469,opened,2024-12-26 10:22:00,AGT078
8940,TKT104469,resolved,2024-12-26 13:02:00,AGT078
8941,TKT104470,opened,2024-05-31 23:44:00,AGT030
8942,TKT104470,resolved,2024-05-31 23:58:00,AGT030
8943,TKT104471,opened,2024-09-15 04:01:00,AGT020
8944,TKT104471,resolved,2024-09-15 05:09:00,AGT020
8945,TKT104472,opened,2024-05-24 14:14:00,AGT091
8946,TKT104472,resolved,2024-05-24 16:24:00,AGT091
8947,TKT104473,opened,2024-11-27 21:11:00,AGT011
8948,TKT104473,resolved,2024-11-27 23:47:00,AGT011
8949,TKT104474,opened,2024-04-20 11:43:00,AGT076
8950,TKT104474,resolved,2024-04-20 13:47:00,AGT076
8951,TKT104475,opened,2024-11-11 14:40:00,AGT073
8952,TKT104475,resolved,2024-11-11 17:19:00,AGT073
8953,TKT104476,opened,2024-01-08 08:29:00,AGT005
8954,TKT104476,resolved,2024-01-08 09:45:00,AGT005
8955,TKT104477,opened,2024-03-16 11:21:00,AGT013
8956,TKT104477,resolved,2024-03-16 13:41:00,AGT013
8957,TKT104478,opened,2024-10-15 08:22:00,AGT013
8958,TKT104478,resolved,2024-10-15 08:49:00,AGT013
8959,TKT104479,opened,2024-01-19 21:56:00,AGT068
8960,TKT104479,resolved,2024-01-19 22:23:00,AGT068
8961,TKT104480,opened,2024-11-03 18:51:00,AGT043
8962,TKT104480,resolved,2024-11-03 19:01:00,AGT043
8963,TKT104481,opened,2024-03-12 07:13:00,AGT045
8964,TKT104481,resolved,2024-03-12 08:40:00,AGT045
8965,TKT104482,opened,2024-04-12 16:17:00,AGT034
8966,TKT104482,resolved,2024-04-12 18:32:00,AGT034
8967,TKT104483,opened,2024-07-05 09:57:00,AGT037
8968,TKT104483,resolved,2024-07-05 11:33:00,AGT037
8969,TKT104484,opened,2024-04-12 01:02:00,AGT096
8970,TKT104484,resolved,2024-04-12 02:21:00,AGT096
8971,TKT104485,opened,2024-11-16 11:36:00,AGT090
8972,TKT104485,resolved,2024-11-16 12:02:00,AGT090
8973,TKT104486,opened,2024-02-20 14:29:00,AGT026
8974,TKT104486,resolved,2024-02-20 14:42:00,AGT026
8975,TKT104487,opened,2024-07-22 17:34:00,AGT059
8976,TKT104487,resolved,2024-07-22 20:15:00,AGT059
8977,TKT104488,opened,2024-09-26 09:18:00,AGT077
8978,TKT104488,resolved,2024-09-26 09:54:00,AGT077
8979,TKT104489,opened,2024-06-06 15:10:00,AGT014
8980,TKT104489,resolved,2024-06-06 16:22:00,AGT014
8981,TKT104490,opened,2024-05-29 12:38:00,AGT029
8982,TKT104490,resolved,2024-05-29 15:20:00,AGT029
8983,TKT104491,opened,2024-06-25 22:28:00,AGT017
8984,TKT104491,resolved,2024-06-26 01:03:00,AGT017
8985,TKT104492,opened,2024-07-11 05:55:00,AGT038
8986,TKT104492,resolved,2024-07-11 08:09:00,AGT038
8987,TKT104493,opened,2024-02-24 08:12:00,AGT082
8988,TKT104493,resolved,2024-02-24 09:41:00,AGT082
8989,TKT104494,opened,2024-04-13 21:17:00,AGT086
8990,TKT104494,resolved,2024-04-13 21:27:00,AGT086
8991,TKT104495,opened,2024-11-21 07:37:00,AGT006
8992,TKT104495,resolved,2024-11-21 09:53:00,AGT006
8993,TKT104496,opened,2024-05-30 13:24:00,AGT070
8994,TKT104496,resolved,2024-05-30 14:31:00,AGT070
8995,TKT104497,opened,2024-03-25 05:32:00,AGT072
8996,TKT104497,resolved,2024-03-25 07:44:00,AGT072
8997,TKT104498,opened,2024-11-11 10:10:00,AGT089
8998,TKT104498,resolved,2024-11-11 12:56:00,AGT089
8999,TKT104499,opened,2024-11-18 05:23:00,AGT077
9000,TKT104499,resolved,2024-11-18 07:39:00,AGT077
9001,TKT104500,opened,2024-03-19 15:44:00,AGT082
9002,TKT104500,resolved,2024-03-19 16:01:00,AGT082
9003,TKT104501,opened,2024-07-19 23:28:00,AGT020
9004,TKT104501,resolved,2024-07-20 00:13:00,AGT020
9005,TKT104502,opened,2024-04-14 01:25:00,AGT059
9006,TKT104502,resolved,2024-04-14 03:55:00,AGT059
9007,TKT104503,opened,2024-02-01 12:51:00,AGT039
9008,TKT104503,resolved,2024-02-01 15:18:00,AGT039
9009,TKT104504,opened,2024-12-19 06:01:00,AGT033
9010,TKT104504,resolved,2024-12-19 06:42:00,AGT033
9011,TKT104505,opened,2024-01-01 15:54:00,AGT049
9012,TKT104505,resolved,2024-01-01 16:26:00,AGT049
9013,TKT104506,opened,2024-03-07 14:43:00,AGT043
9014,TKT104506,resolved,2024-03-07 16:49:00,AGT043
9015,TKT104507,opened,2024-02-12 01:57:00,AGT096
9016,TKT104507,resolved,2024-02-12 04:01:00,AGT096
9017,TKT104508,opened,2024-12-18 23:11:00,AGT004
9018,TKT104508,resolved,2024-12-19 00:00:00,AGT004
9019,TKT104509,opened,2024-05-04 22:41:00,AGT040
9020,TKT104509,resolved,2024-05-05 00:54:00,AGT040
9021,TKT104510,opened,2024-02-20 05:42:00,AGT021
9022,TKT104510,resolved,2024-02-20 06:58:00,AGT021
9023,TKT104511,opened,2024-02-02 16:59:00,AGT082
9024,TKT104511,resolved,2024-02-02 17:16:00,AGT082
9025,TKT104512,opened,2024-03-28 20:26:00,AGT009
9026,TKT104512,resolved,2024-03-28 20:49:00,AGT009
9027,TKT104513,opened,2024-05-22 15:32:00,AGT100
9028,TKT104513,resolved,2024-05-22 16:52:00,AGT100
9029,TKT104514,opened,2024-01-05 22:34:00,AGT048
9030,TKT104514,resolved,2024-01-05 23:08:00,AGT048
9031,TKT104515,opened,2024-08-12 12:55:00,AGT089
9032,TKT104515,resolved,2024-08-12 14:41:00,AGT089
9033,TKT104516,opened,2024-05-29 03:00:00,AGT070
9034,TKT104516,resolved,2024-05-29 04:34:00,AGT070
9035,TKT104517,opened,2024-03-16 19:30:00,AGT015
9036,TKT104517,resolved,2024-03-16 22:18:00,AGT015
9037,TKT104518,opened,2024-01-26 05:51:00,AGT081
9038,TKT104518,resolved,2024-01-26 07:16:00,AGT081
9039,TKT104519,opened,2024-09-24 14:47:00,AGT035
9040,TKT104519,resolved,2024-09-24 17:20:00,AGT035
9041,TKT104520,opened,2024-02-09 16:04:00,AGT026
9042,TKT104520,resolved,2024-02-09 18:49:00,AGT026
9043,TKT104521,opened,2024-07-21 07:41:00,AGT011
9044,TKT104521,resolved,2024-07-21 09:41:00,AGT011
9045,TKT104522,opened,2024-07-04 18:41:00,AGT025
9046,TKT104522,resolved,2024-07-04 19:32:00,AGT025
9047,TKT104523,opened,2024-01-08 05:47:00,AGT005
9048,TKT104523,resolved,2024-01-08 07:00:00,AGT005
9049,TKT104524,opened,2024-12-15 16:57:00,AGT016
9050,TKT104524,resolved,2024-12-15 17:27:00,AGT016
9051,TKT104525,opened,2024-09-07 06:58:00,AGT021
9052,TKT104525,resolved,2024-09-07 09:25:00,AGT021
9053,TKT104526,opened,2024-05-23 16:04:00,AGT085
9054,TKT104526,resolved,2024-05-23 17:54:00,AGT085
9055,TKT104527,opened,2024-11-17 05:45:00,AGT076
9056,TKT104527,resolved,2024-11-17 07:48:00,AGT076
9057,TKT104528,opened,2024-03-28 12:45:00,AGT095
9058,TKT104528,resolved,2024-03-28 13:39:00,AGT095
9059,TKT104529,opened,2024-12-27 01:53:00,AGT090
9060,TKT104529,resolved,2024-12-27 02:36:00,AGT090
9061,TKT104530,opened,2024-04-01 16:08:00,AGT025
9062,TKT104530,resolved,2024-04-01 16:57:00,AGT025
9063,TKT104531,opened,2024-09-13 07:18:00,AGT036
9064,TKT104531,resolved,2024-09-13 10:02:00,AGT036
9065,TKT104532,opened,2024-11-20 10:18:00,AGT047
9066,TKT104532,resolved,2024-11-20 12:59:00,AGT047
9067,TKT104533,opened,2024-02-03 09:38:00,AGT055
9068,TKT104533,resolved,2024-02-03 11:33:00,AGT055
9069,TKT104534,opened,2024-12-06 04:02:00,AGT089
9070,TKT104534,resolved,2024-12-06 06:11:00,AGT089
9071,TKT104535,opened,2024-06-21 08:29:00,AGT091
9072,TKT104535,resolved,2024-06-21 10:01:00,AGT091
9073,TKT104536,opened,2024-06-06 07:41:00,AGT082
9074,TKT104536,resolved,2024-06-06 08:06:00,AGT082
9075,TKT104537,opened,2024-07-21 12:21:00,AGT031
9076,TKT104537,resolved,2024-07-21 13:19:00,AGT031
9077,TKT104538,opened,2024-10-09 01:31:00,AGT021
9078,TKT104538,resolved,2024-10-09 04:24:00,AGT021
9079,TKT104539,opened,2024-01-09 07:51:00,AGT013
