session_id,customer_id,session_start,session_end,device_type,os_version,app_version,location
SESS002741,CUST0322,2024-03-18 02:20:00,2024-03-18 02:37:00,web,14.1,1.2.3,Phuket
SESS002742,CUST0322,2024-04-16 17:49:00,2024-04-16 18:09:00,android,16.3,1.2.3,Khon Kaen
SESS002743,CUST0322,2024-02-19 05:28:00,2024-02-19 05:41:00,android,13.2,1.0.0,Phuket
SESS002744,CUST0322,2024-03-18 12:59:00,2024-03-18 13:14:00,android,16.3,2.0.1,Hat Yai
SESS002745,CUST0322,2024-09-04 10:53:00,2024-09-04 11:06:00,android,12.4,2.0.1,Phuket
SESS002746,CUST0322,2024-05-01 15:54:00,2024-05-01 16:09:00,ios,14.1,1.2.3,Chiang Mai
SESS002747,CUST0322,2024-06-15 03:18:00,2024-06-15 03:20:00,ios,13.2,1.2.3,Chiang Mai
SESS002748,CUST0322,2024-04-17 00:29:00,2024-04-17 00:32:00,android,12.4,2.0.1,Chiang Mai
SESS002749,CUST0322,2024-03-17 01:08:00,2024-03-17 01:14:00,ios,12.4,1.2.3,Bangkok
SESS002750,CUST0322,2024-02-23 10:46:00,2024-02-23 10:56:00,web,16.3,1.2.3,Khon Kaen
SESS002751,CUST0322,2024-08-30 17:03:00,2024-08-30 17:22:00,web,12.4,1.2.3,Hat Yai
SESS002752,CUST0322,2024-10-28 02:26:00,2024-10-28 02:39:00,android,12.4,1.0.0,Khon Kaen
SESS002753,CUST0322,2024-02-25 19:06:00,2024-02-25 19:22:00,ios,14.1,1.0.0,Chiang Mai
SESS002754,CUST0322,2024-12-04 11:01:00,2024-12-04 11:08:00,ios,16.3,1.2.3,Chiang Mai
SESS002755,CUST0322,2024-11-19 00:14:00,2024-11-19 00:20:00,android,13.2,1.0.0,Khon Kaen
SESS002756,CUST0162,2024-10-15 13:52:00,2024-10-15 14:11:00,web,12.4,2.0.1,Chiang Mai
SESS002757,CUST0162,2024-10-07 12:03:00,2024-10-07 12:08:00,android,12.4,2.0.1,Bangkok
SESS002758,CUST0162,2024-07-19 19:13:00,2024-07-19 19:33:00,android,12.4,1.0.0,Bangkok
SESS002759,CUST0162,2024-01-09 14:16:00,2024-01-09 14:29:00,web,16.3,1.0.0,Bangkok
SESS002760,CUST0162,2024-09-14 12:49:00,2024-09-14 13:07:00,web,14.1,1.2.3,Khon Kaen
SESS002761,CUST0162,2024-11-08 10:53:00,2024-11-08 10:57:00,ios,16.3,2.0.1,Phuket
SESS002762,CUST0162,2024-01-07 00:31:00,2024-01-07 00:44:00,ios,14.1,1.0.0,Chiang Mai
SESS002763,CUST0162,2024-03-12 08:22:00,2024-03-12 08:30:00,web,14.1,2.0.1,Phuket
SESS002764,CUST0162,2024-03-10 16:45:00,2024-03-10 16:53:00,web,12.4,2.0.1,Phuket
SESS002765,CUST0162,2024-04-25 08:34:00,2024-04-25 08:44:00,ios,16.3,1.0.0,Hat Yai
SESS002766,CUST0162,2024-12-08 18:42:00,2024-12-08 19:01:00,ios,12.4,1.0.0,Phuket
SESS002767,CUST0162,2024-09-30 18:37:00,2024-09-30 18:44:00,ios,14.1,1.0.0,Phuket
SESS002768,CUST0162,2024-12-22 19:07:00,2024-12-22 19:24:00,web,13.2,2.0.1,Hat Yai
SESS002769,CUST0162,2024-02-25 14:22:00,2024-02-25 14:26:00,android,12.4,1.0.0,Chiang Mai
SESS002770,CUST0162,2024-07-24 12:29:00,2024-07-24 12:47:00,android,13.2,1.2.3,Bangkok
SESS002771,CUST0162,2024-08-22 09:41:00,2024-08-22 09:58:00,android,13.2,1.2.3,Khon Kaen
SESS002772,CUST0162,2024-03-01 19:03:00,2024-03-01 19:14:00,android,13.2,1.2.3,Hat Yai
SESS002773,CUST0162,2024-08-04 03:34:00,2024-08-04 03:47:00,android,13.2,1.2.3,Hat Yai
SESS002774,CUST0240,2024-04-17 18:23:00,2024-04-17 18:30:00,web,12.4,1.2.3,Bangkok
SESS002775,CUST0240,2024-05-13 01:10:00,2024-05-13 01:17:00,android,16.3,1.2.3,Bangkok
SESS002776,CUST0240,2024-05-03 02:55:00,2024-05-03 02:58:00,android,16.3,1.0.0,Phuket
SESS002777,CUST0240,2024-07-29 09:29:00,2024-07-29 09:34:00,android,12.4,1.0.0,Bangkok
SESS002778,CUST0240,2024-02-02 10:47:00,2024-02-02 10:53:00,web,16.3,2.0.1,Hat Yai
SESS002779,CUST0240,2024-03-02 14:07:00,2024-03-02 14:11:00,web,12.4,1.2.3,Hat Yai
SESS002780,CUST0240,2024-04-21 02:43:00,2024-04-21 02:57:00,android,16.3,1.0.0,Phuket
SESS002781,CUST0240,2024-07-18 03:22:00,2024-07-18 03:40:00,android,14.1,1.2.3,Chiang Mai
SESS002782,CUST0240,2024-07-14 04:54:00,2024-07-14 05:11:00,ios,13.2,2.0.1,Phuket
SESS002783,CUST0240,2024-02-19 18:14:00,2024-02-19 18:17:00,android,12.4,1.2.3,Chiang Mai
SESS002784,CUST0077,2024-07-24 00:18:00,2024-07-24 00:37:00,ios,12.4,1.2.3,Bangkok
SESS002785,CUST0077,2024-01-01 12:45:00,2024-01-01 12:50:00,android,14.1,1.0.0,Bangkok
SESS002786,CUST0077,2024-04-27 04:35:00,2024-04-27 04:44:00,web,14.1,2.0.1,Phuket
SESS002787,CUST0077,2024-02-27 07:44:00,2024-02-27 07:57:00,android,12.4,1.2.3,Hat Yai
SESS002788,CUST0077,2024-04-09 01:01:00,2024-04-09 01:16:00,ios,13.2,1.0.0,Khon Kaen
SESS002789,CUST0077,2024-03-01 19:58:00,2024-03-01 20:04:00,android,13.2,1.2.3,Phuket
SESS002790,CUST0077,2024-11-25 06:31:00,2024-11-25 06:37:00,ios,13.2,2.0.1,Hat Yai
SESS002791,CUST0077,2024-07-23 02:37:00,2024-07-23 02:50:00,web,13.2,1.2.3,Chiang Mai
SESS002792,CUST0077,2024-12-29 03:43:00,2024-12-29 03:56:00,ios,13.2,1.0.0,Bangkok
SESS002793,CUST0077,2024-02-22 15:45:00,2024-02-22 15:59:00,android,16.3,1.2.3,Phuket
SESS002794,CUST0077,2024-07-27 00:09:00,2024-07-27 00:24:00,web,12.4,2.0.1,Khon Kaen
SESS002795,CUST0077,2024-05-13 11:33:00,2024-05-13 11:53:00,android,13.2,2.0.1,Phuket
SESS002796,CUST0427,2024-10-10 11:00:00,2024-10-10 11:13:00,web,13.2,1.2.3,Khon Kaen
SESS002797,CUST0427,2024-10-03 09:46:00,2024-10-03 10:03:00,android,12.4,1.2.3,Khon Kaen
SESS002798,CUST0427,2024-06-20 15:30:00,2024-06-20 15:48:00,web,16.3,1.0.0,Chiang Mai
SESS002799,CUST0427,2024-11-05 05:03:00,2024-11-05 05:10:00,web,12.4,1.2.3,Hat Yai
SESS002800,CUST0427,2024-12-02 18:56:00,2024-12-02 19:14:00,web,13.2,1.0.0,Bangkok
SESS002801,CUST0427,2024-06-14 08:49:00,2024-06-14 09:08:00,web,12.4,2.0.1,Hat Yai
SESS002802,CUST0427,2024-08-25 19:53:00,2024-08-25 19:59:00,web,12.4,2.0.1,Chiang Mai
SESS002803,CUST0427,2024-10-14 02:45:00,2024-10-14 03:05:00,android,14.1,2.0.1,Chiang Mai
SESS002804,CUST0427,2024-09-04 08:35:00,2024-09-04 08:53:00,web,14.1,2.0.1,Khon Kaen
SESS002805,CUST0427,2024-01-29 11:17:00,2024-01-29 11:32:00,ios,13.2,1.2.3,Bangkok
SESS002806,CUST0427,2024-06-28 10:05:00,2024-06-28 10:11:00,ios,12.4,1.2.3,Khon Kaen
SESS002807,CUST0427,2024-06-08 11:40:00,2024-06-08 11:48:00,android,13.2,1.2.3,Hat Yai
SESS002808,CUST0427,2024-04-15 19:10:00,2024-04-15 19:24:00,ios,13.2,1.2.3,Bangkok
SESS002809,CUST0427,2024-07-23 07:03:00,2024-07-23 07:19:00,android,13.2,1.0.0,Hat Yai
SESS002810,CUST0427,2024-12-28 05:39:00,2024-12-28 05:44:00,ios,13.2,2.0.1,Hat Yai
SESS002811,CUST0427,2024-07-19 03:34:00,2024-07-19 03:36:00,web,12.4,2.0.1,Bangkok
SESS002812,CUST0014,2024-08-28 18:05:00,2024-08-28 18:16:00,ios,16.3,2.0.1,Hat Yai
SESS002813,CUST0014,2024-08-24 11:26:00,2024-08-24 11:34:00,android,13.2,1.2.3,Phuket
SESS002814,CUST0014,2024-07-12 18:02:00,2024-07-12 18:20:00,ios,16.3,2.0.1,Chiang Mai
SESS002815,CUST0014,2024-07-29 07:27:00,2024-07-29 07:33:00,web,14.1,1.0.0,Phuket
SESS002816,CUST0014,2024-05-29 02:47:00,2024-05-29 02:51:00,ios,13.2,1.0.0,Khon Kaen
SESS002817,CUST0150,2024-02-28 00:47:00,2024-02-28 01:06:00,android,12.4,1.2.3,Phuket
SESS002818,CUST0150,2024-01-09 11:12:00,2024-01-09 11:29:00,web,16.3,1.2.3,Phuket
SESS002819,CUST0150,2024-05-02 15:16:00,2024-05-02 15:27:00,android,16.3,1.0.0,Phuket
SESS002820,CUST0150,2024-09-28 16:29:00,2024-09-28 16:49:00,android,12.4,2.0.1,Phuket
SESS002821,CUST0150,2024-05-15 16:34:00,2024-05-15 16:43:00,android,14.1,1.2.3,Chiang Mai
SESS002822,CUST0150,2024-03-14 05:21:00,2024-03-14 05:30:00,ios,13.2,1.0.0,Hat Yai
SESS002823,CUST0069,2024-05-25 04:13:00,2024-05-25 04:16:00,web,13.2,1.2.3,Chiang Mai
SESS002824,CUST0069,2024-04-28 13:49:00,2024-04-28 13:54:00,ios,13.2,2.0.1,Bangkok
SESS002825,CUST0069,2024-06-08 10:48:00,2024-06-08 11:07:00,web,12.4,1.2.3,Bangkok
SESS002826,CUST0069,2024-05-18 02:03:00,2024-05-18 02:14:00,web,14.1,2.0.1,Chiang Mai
SESS002827,CUST0069,2024-10-04 06:43:00,2024-10-04 07:01:00,web,14.1,1.2.3,Bangkok
SESS002828,CUST0069,2024-11-15 10:13:00,2024-11-15 10:25:00,android,12.4,2.0.1,Khon Kaen
SESS002829,CUST0069,2024-09-04 18:28:00,2024-09-04 18:46:00,android,14.1,1.2.3,Hat Yai
SESS002830,CUST0069,2024-04-01 03:15:00,2024-04-01 03:34:00,ios,16.3,2.0.1,Phuket
SESS002831,CUST0069,2024-06-05 05:11:00,2024-06-05 05:27:00,ios,13.2,1.2.3,Chiang Mai
SESS002832,CUST0069,2024-07-16 17:00:00,2024-07-16 17:17:00,ios,16.3,1.2.3,Bangkok
SESS002833,CUST0069,2024-11-08 06:14:00,2024-11-08 06:29:00,web,12.4,2.0.1,Khon Kaen
SESS002834,CUST0069,2024-03-17 08:58:00,2024-03-17 09:17:00,ios,13.2,1.0.0,Hat Yai
SESS002835,CUST0069,2024-07-20 11:02:00,2024-07-20 11:13:00,android,12.4,2.0.1,Phuket
SESS002836,CUST0069,2024-09-20 19:09:00,2024-09-20 19:20:00,ios,16.3,1.2.3,Chiang Mai
SESS002837,CUST0332,2024-01-29 07:51:00,2024-01-29 07:56:00,web,14.1,1.0.0,Phuket
SESS002838,CUST0332,2024-03-18 04:23:00,2024-03-18 04:25:00,web,12.4,2.0.1,Phuket
SESS002839,CUST0332,2024-08-28 01:09:00,2024-08-28 01:24:00,web,16.3,1.0.0,Bangkok
SESS002840,CUST0332,2024-01-15 15:42:00,2024-01-15 15:48:00,android,12.4,2.0.1,Chiang Mai
SESS002841,CUST0332,2024-08-25 09:24:00,2024-08-25 09:36:00,ios,14.1,1.0.0,Phuket
SESS002842,CUST0332,2024-01-23 03:52:00,2024-01-23 04:09:00,android,14.1,1.0.0,Chiang Mai
SESS002843,CUST0332,2024-12-16 01:59:00,2024-12-16 02:08:00,ios,13.2,1.2.3,Chiang Mai
SESS002844,CUST0332,2024-02-17 02:06:00,2024-02-17 02:22:00,web,16.3,1.2.3,Khon Kaen
SESS002845,CUST0332,2024-12-24 19:59:00,2024-12-24 20:04:00,web,12.4,2.0.1,Bangkok
SESS002846,CUST0332,2024-06-30 11:57:00,2024-06-30 12:10:00,web,14.1,2.0.1,Bangkok
SESS002847,CUST0332,2024-02-23 05:43:00,2024-02-23 05:47:00,web,14.1,1.0.0,Chiang Mai
SESS002848,CUST0332,2024-03-12 15:24:00,2024-03-12 15:29:00,ios,13.2,2.0.1,Bangkok
SESS002849,CUST0332,2024-09-17 10:58:00,2024-09-17 11:14:00,android,14.1,1.2.3,Hat Yai
SESS002850,CUST0332,2024-03-26 20:00:00,2024-03-26 20:03:00,android,14.1,2.0.1,Khon Kaen
SESS002851,CUST0332,2024-08-27 12:47:00,2024-08-27 13:06:00,web,12.4,2.0.1,Phuket
SESS002852,CUST0332,2024-05-19 02:02:00,2024-05-19 02:22:00,ios,13.2,1.2.3,Bangkok
SESS002853,CUST0332,2024-07-29 02:02:00,2024-07-29 02:18:00,web,13.2,2.0.1,Hat Yai
SESS002854,CUST0232,2024-11-13 02:11:00,2024-11-13 02:28:00,ios,12.4,1.2.3,Chiang Mai
SESS002855,CUST0232,2024-01-31 14:16:00,2024-01-31 14:29:00,web,14.1,2.0.1,Phuket
SESS002856,CUST0232,2024-01-12 15:19:00,2024-01-12 15:23:00,ios,13.2,2.0.1,Bangkok
SESS002857,CUST0232,2024-09-04 05:24:00,2024-09-04 05:28:00,web,16.3,2.0.1,Hat Yai
SESS002858,CUST0232,2024-05-06 05:49:00,2024-05-06 05:51:00,web,14.1,1.0.0,Phuket
SESS002859,CUST0232,2024-08-25 14:51:00,2024-08-25 15:06:00,web,16.3,2.0.1,Chiang Mai
SESS002860,CUST0034,2024-01-08 07:35:00,2024-01-08 07:43:00,android,14.1,2.0.1,Chiang Mai
SESS002861,CUST0034,2024-09-13 13:27:00,2024-09-13 13:43:00,android,13.2,1.2.3,Phuket
SESS002862,CUST0034,2024-03-16 00:47:00,2024-03-16 00:53:00,web,12.4,1.2.3,Phuket
SESS002863,CUST0034,2024-10-26 05:52:00,2024-10-26 06:07:00,ios,16.3,2.0.1,Phuket
SESS002864,CUST0034,2024-07-14 15:28:00,2024-07-14 15:31:00,android,14.1,2.0.1,Chiang Mai
SESS002865,CUST0034,2024-02-23 19:34:00,2024-02-23 19:49:00,web,16.3,1.2.3,Hat Yai
SESS002866,CUST0034,2024-10-28 06:27:00,2024-10-28 06:45:00,android,13.2,1.2.3,Phuket
SESS002867,CUST0034,2024-10-11 09:32:00,2024-10-11 09:47:00,android,13.2,1.0.0,Chiang Mai
SESS002868,CUST0034,2024-05-28 07:05:00,2024-05-28 07:23:00,android,12.4,2.0.1,Phuket
SESS002869,CUST0034,2024-11-30 16:50:00,2024-11-30 16:59:00,web,14.1,1.2.3,Khon Kaen
SESS002870,CUST0034,2024-08-07 12:50:00,2024-08-07 13:00:00,ios,12.4,1.2.3,Khon Kaen
SESS002871,CUST0034,2024-09-06 01:51:00,2024-09-06 02:08:00,web,16.3,1.0.0,Hat Yai
SESS002872,CUST0178,2024-05-19 03:54:00,2024-05-19 03:58:00,android,16.3,1.0.0,Phuket
SESS002873,CUST0178,2024-08-07 19:57:00,2024-08-07 20:17:00,web,12.4,1.2.3,Phuket
SESS002874,CUST0178,2024-03-11 02:07:00,2024-03-11 02:23:00,ios,12.4,2.0.1,Hat Yai
SESS002875,CUST0178,2024-03-25 06:48:00,2024-03-25 07:08:00,ios,14.1,1.0.0,Bangkok
SESS002876,CUST0178,2024-06-26 13:32:00,2024-06-26 13:47:00,android,13.2,1.2.3,Bangkok
SESS002877,CUST0178,2024-08-06 17:02:00,2024-08-06 17:07:00,web,14.1,1.0.0,Hat Yai
SESS002878,CUST0178,2024-10-31 14:00:00,2024-10-31 14:08:00,android,13.2,2.0.1,Chiang Mai
SESS002879,CUST0178,2024-08-07 08:50:00,2024-08-07 09:10:00,web,16.3,1.0.0,Phuket
SESS002880,CUST0178,2024-08-17 06:19:00,2024-08-17 06:30:00,web,12.4,2.0.1,Khon Kaen
SESS002881,CUST0178,2024-01-29 06:19:00,2024-01-29 06:29:00,ios,14.1,1.0.0,Chiang Mai
SESS002882,CUST0178,2024-09-29 09:23:00,2024-09-29 09:29:00,android,16.3,2.0.1,Bangkok
SESS002883,CUST0178,2024-10-24 00:20:00,2024-10-24 00:29:00,android,13.2,1.0.0,Khon Kaen
SESS002884,CUST0178,2024-02-28 10:52:00,2024-02-28 10:55:00,web,14.1,1.2.3,Hat Yai
SESS002885,CUST0178,2024-01-26 05:54:00,2024-01-26 06:14:00,ios,12.4,1.0.0,Khon Kaen
SESS002886,CUST0178,2024-03-03 19:50:00,2024-03-03 19:53:00,android,14.1,1.2.3,Phuket
SESS002887,CUST0178,2024-08-15 08:54:00,2024-08-15 09:05:00,ios,13.2,2.0.1,Hat Yai
SESS002888,CUST0178,2024-09-27 04:37:00,2024-09-27 04:40:00,android,14.1,1.0.0,Khon Kaen
SESS002889,CUST0178,2024-11-27 13:29:00,2024-11-27 13:38:00,android,13.2,2.0.1,Chiang Mai
SESS002890,CUST0178,2024-02-27 11:27:00,2024-02-27 11:36:00,ios,12.4,2.0.1,Chiang Mai
SESS002891,CUST0374,2024-04-17 00:37:00,2024-04-17 00:57:00,ios,12.4,1.2.3,Bangkok
SESS002892,CUST0374,2024-06-28 00:54:00,2024-06-28 01:11:00,android,14.1,1.2.3,Chiang Mai
SESS002893,CUST0374,2024-10-07 05:50:00,2024-10-07 05:56:00,android,14.1,1.2.3,Chiang Mai
SESS002894,CUST0374,2024-11-28 09:56:00,2024-11-28 10:05:00,android,16.3,2.0.1,Bangkok
SESS002895,CUST0374,2024-08-19 07:53:00,2024-08-19 08:03:00,web,16.3,1.2.3,Bangkok
SESS002896,CUST0374,2024-06-24 16:53:00,2024-06-24 17:11:00,web,14.1,2.0.1,Hat Yai
SESS002897,CUST0374,2024-09-22 09:07:00,2024-09-22 09:22:00,ios,14.1,1.2.3,Bangkok
SESS002898,CUST0374,2024-06-19 15:00:00,2024-06-19 15:07:00,android,16.3,1.0.0,Hat Yai
SESS002899,CUST0374,2024-09-29 08:38:00,2024-09-29 08:55:00,ios,13.2,2.0.1,Phuket
SESS002900,CUST0374,2024-11-04 06:42:00,2024-11-04 06:45:00,android,12.4,1.0.0,Bangkok
SESS002901,CUST0374,2024-12-13 06:52:00,2024-12-13 07:11:00,android,16.3,2.0.1,Bangkok
SESS002902,CUST0283,2024-08-08 16:22:00,2024-08-08 16:31:00,android,12.4,2.0.1,Bangkok
SESS002903,CUST0283,2024-01-10 07:59:00,2024-01-10 08:06:00,web,14.1,1.0.0,Bangkok
SESS002904,CUST0283,2024-04-13 10:31:00,2024-04-13 10:48:00,web,14.1,2.0.1,Khon Kaen
SESS002905,CUST0283,2024-03-18 14:51:00,2024-03-18 15:10:00,web,16.3,2.0.1,Khon Kaen
SESS002906,CUST0283,2024-07-10 14:33:00,2024-07-10 14:47:00,web,13.2,2.0.1,Chiang Mai
SESS002907,CUST0283,2024-07-20 12:17:00,2024-07-20 12:24:00,android,13.2,1.2.3,Chiang Mai
SESS002908,CUST0283,2024-09-11 06:43:00,2024-09-11 06:51:00,ios,13.2,1.0.0,Chiang Mai
SESS002909,CUST0283,2024-05-02 12:46:00,2024-05-02 13:02:00,android,13.2,2.0.1,Bangkok
SESS002910,CUST0283,2024-12-10 01:18:00,2024-12-10 01:25:00,web,16.3,1.0.0,Bangkok
SESS002911,CUST0283,2024-09-07 17:12:00,2024-09-07 17:28:00,web,14.1,2.0.1,Bangkok
SESS002912,CUST00513,2024-02-26 11:24:00,2024-02-26 11:27:00,web,13.2,1.2.3,Bangkok
SESS002913,CUST00513,2024-06-12 08:19:00,2024-06-12 08:33:00,android,12.4,1.0.0,Hat Yai
SESS002914,CUST00513,2024-07-06 03:51:00,2024-07-06 04:10:00,web,14.1,1.2.3,Phuket
SESS002915,CUST00513,2024-05-02 13:47:00,2024-05-02 13:49:00,web,16.3,1.2.3,Hat Yai
SESS002916,CUST00513,2024-10-13 10:21:00,2024-10-13 10:24:00,web,16.3,1.2.3,Khon Kaen
SESS002917,CUST00513,2024-05-13 12:24:00,2024-05-13 12:42:00,android,16.3,2.0.1,Bangkok
SESS002918,CUST00513,2024-12-23 10:49:00,2024-12-23 10:55:00,web,12.4,1.0.0,Chiang Mai
SESS002919,CUST00513,2024-07-06 09:14:00,2024-07-06 09:22:00,ios,13.2,2.0.1,Chiang Mai
SESS002920,CUST00513,2024-01-31 15:49:00,2024-01-31 16:07:00,android,14.1,2.0.1,Hat Yai
SESS002921,CUST00513,2024-12-23 18:49:00,2024-12-23 18:55:00,ios,13.2,2.0.1,Chiang Mai
SESS002922,CUST00513,2024-05-15 08:07:00,2024-05-15 08:15:00,web,13.2,2.0.1,Chiang Mai
SESS002923,CUST00513,2024-12-29 19:23:00,2024-12-29 19:40:00,web,13.2,1.2.3,Chiang Mai
SESS002924,CUST00513,2024-10-11 00:21:00,2024-10-11 00:38:00,android,16.3,2.0.1,Chiang Mai
SESS002925,CUST00513,2024-08-23 00:09:00,2024-08-23 00:27:00,ios,12.4,1.0.0,Khon Kaen
SESS002926,CUST00513,2024-03-06 14:06:00,2024-03-06 14:20:00,android,16.3,2.0.1,Bangkok
SESS002927,CUST00513,2024-05-17 07:32:00,2024-05-17 07:46:00,ios,16.3,1.2.3,Bangkok
SESS002928,CUST00513,2024-05-29 10:56:00,2024-05-29 11:14:00,web,12.4,2.0.1,Bangkok
SESS002929,CUST00513,2024-07-27 07:55:00,2024-07-27 08:02:00,android,14.1,2.0.1,Khon Kaen
SESS002930,CUST00513,2024-08-06 01:47:00,2024-08-06 01:59:00,ios,16.3,2.0.1,Chiang Mai
SESS002931,CUST00513,2024-12-30 04:17:00,2024-12-30 04:24:00,ios,14.1,1.2.3,Khon Kaen
SESS002932,CUST0461,2024-06-23 14:07:00,2024-06-23 14:24:00,ios,12.4,2.0.1,Bangkok
SESS002933,CUST0461,2024-10-16 01:42:00,2024-10-16 01:47:00,web,14.1,1.2.3,Hat Yai
SESS002934,CUST0461,2024-10-20 06:16:00,2024-10-20 06:19:00,web,16.3,1.2.3,Hat Yai
SESS002935,CUST0461,2024-02-14 08:41:00,2024-02-14 08:54:00,web,14.1,1.2.3,Khon Kaen
SESS002936,CUST0461,2024-04-25 03:33:00,2024-04-25 03:44:00,android,12.4,1.0.0,Chiang Mai
SESS002937,CUST0461,2024-09-26 16:25:00,2024-09-26 16:39:00,web,14.1,1.0.0,Chiang Mai
SESS002938,CUST0461,2024-03-10 19:00:00,2024-03-10 19:16:00,ios,13.2,1.2.3,Khon Kaen
SESS002939,CUST0461,2024-07-06 09:20:00,2024-07-06 09:37:00,android,16.3,1.0.0,Bangkok
SESS002940,CUST0461,2024-01-31 17:01:00,2024-01-31 17:14:00,android,12.4,2.0.1,Phuket
SESS002941,CUST0461,2024-01-19 16:03:00,2024-01-19 16:07:00,ios,16.3,1.0.0,Bangkok
SESS002942,CUST0306,2024-11-18 00:10:00,2024-11-18 00:15:00,ios,13.2,1.2.3,Phuket
SESS002943,CUST0306,2024-11-09 04:47:00,2024-11-09 04:56:00,android,14.1,2.0.1,Bangkok
SESS002944,CUST0306,2024-01-16 15:23:00,2024-01-16 15:39:00,ios,16.3,1.0.0,Hat Yai
SESS002945,CUST0306,2024-01-22 16:30:00,2024-01-22 16:40:00,android,16.3,1.2.3,Hat Yai
SESS002946,CUST0306,2024-01-29 08:49:00,2024-01-29 09:07:00,ios,13.2,2.0.1,Phuket
SESS002947,CUST0306,2024-04-08 12:50:00,2024-04-08 12:55:00,android,14.1,1.2.3,Hat Yai
SESS002948,CUST0306,2024-01-20 05:13:00,2024-01-20 05:22:00,ios,13.2,1.0.0,Hat Yai
SESS002949,CUST0306,2024-02-29 05:54:00,2024-02-29 06:08:00,android,12.4,1.0.0,Chiang Mai
SESS002950,CUST0306,2024-12-11 17:54:00,2024-12-11 18:06:00,web,13.2,1.0.0,Bangkok
SESS002951,CUST0306,2024-09-14 00:39:00,2024-09-14 00:50:00,ios,12.4,1.2.3,Phuket
SESS002952,CUST0306,2024-05-06 06:30:00,2024-05-06 06:37:00,android,14.1,1.0.0,Hat Yai
SESS002953,CUST0281,2024-08-07 18:14:00,2024-08-07 18:17:00,ios,13.2,2.0.1,Chiang Mai
SESS002954,CUST0281,2024-04-24 18:37:00,2024-04-24 18:47:00,ios,13.2,1.0.0,Phuket
SESS002955,CUST0281,2024-04-14 07:18:00,2024-04-14 07:26:00,android,13.2,1.0.0,Chiang Mai
SESS002956,CUST0281,2024-10-02 01:16:00,2024-10-02 01:20:00,web,13.2,1.2.3,Bangkok
SESS002957,CUST0281,2024-10-22 12:11:00,2024-10-22 12:21:00,web,14.1,2.0.1,Phuket
SESS002958,CUST0281,2024-04-21 12:10:00,2024-04-21 12:30:00,web,14.1,1.0.0,Hat Yai
SESS002959,CUST0281,2024-06-22 10:33:00,2024-06-22 10:37:00,web,14.1,1.0.0,Chiang Mai
SESS002960,CUST0281,2024-09-07 19:39:00,2024-09-07 19:47:00,android,16.3,1.2.3,Chiang Mai
SESS002961,CUST0281,2024-06-16 00:54:00,2024-06-16 00:59:00,web,14.1,1.2.3,Chiang Mai
SESS002962,CUST0281,2024-08-24 10:33:00,2024-08-24 10:35:00,web,12.4,2.0.1,Hat Yai
SESS002963,CUST0281,2024-12-21 05:25:00,2024-12-21 05:44:00,ios,13.2,2.0.1,Hat Yai
SESS002964,CUST0281,2024-11-04 14:35:00,2024-11-04 14:54:00,web,13.2,1.0.0,Chiang Mai
SESS002965,CUST0281,2024-08-05 09:37:00,2024-08-05 09:57:00,web,14.1,2.0.1,Hat Yai
SESS002966,CUST0281,2024-07-14 17:06:00,2024-07-14 17:23:00,ios,12.4,1.2.3,Phuket
SESS002967,CUST0281,2024-07-20 09:00:00,2024-07-20 09:02:00,web,13.2,1.2.3,Hat Yai
SESS002968,CUST0281,2024-07-12 10:13:00,2024-07-12 10:21:00,ios,16.3,2.0.1,Phuket
SESS002969,CUST0281,2024-02-09 19:28:00,2024-02-09 19:42:00,web,14.1,1.2.3,Khon Kaen
SESS002970,CUST0281,2024-07-29 15:29:00,2024-07-29 15:37:00,web,13.2,2.0.1,Chiang Mai
SESS002971,CUST0281,2024-07-28 11:40:00,2024-07-28 11:56:00,web,16.3,1.0.0,Bangkok
SESS002972,CUST0281,2024-11-04 00:21:00,2024-11-04 00:23:00,android,14.1,2.0.1,Khon Kaen
SESS002973,CUST0056,2024-04-06 14:57:00,2024-04-06 14:59:00,android,16.3,1.2.3,Bangkok
SESS002974,CUST0056,2024-11-07 01:40:00,2024-11-07 01:48:00,android,16.3,1.2.3,Phuket
SESS002975,CUST0056,2024-01-25 02:23:00,2024-01-25 02:35:00,ios,12.4,2.0.1,Bangkok
SESS002976,CUST0056,2024-04-13 01:04:00,2024-04-13 01:22:00,web,14.1,2.0.1,Phuket
SESS002977,CUST0056,2024-12-15 17:39:00,2024-12-15 17:52:00,ios,13.2,2.0.1,Hat Yai
SESS002978,CUST0056,2024-01-06 14:23:00,2024-01-06 14:31:00,android,12.4,1.0.0,Hat Yai
SESS002979,CUST0056,2024-10-23 15:13:00,2024-10-23 15:33:00,web,12.4,1.2.3,Khon Kaen
SESS002980,CUST0056,2024-08-31 03:05:00,2024-08-31 03:11:00,android,14.1,1.2.3,Hat Yai
SESS002981,CUST0056,2024-11-25 16:38:00,2024-11-25 16:47:00,android,14.1,1.0.0,Phuket
SESS002982,CUST0056,2024-06-14 00:13:00,2024-06-14 00:17:00,web,13.2,1.2.3,Bangkok
SESS002983,CUST0056,2024-08-22 12:19:00,2024-08-22 12:37:00,ios,12.4,1.0.0,Khon Kaen
SESS002984,CUST0056,2024-12-06 14:42:00,2024-12-06 14:45:00,android,14.1,2.0.1,Chiang Mai
